accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription,Ticker,CIK
0001062993-22-002063,2022-02-01,4,,,,9427,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002061,2022-02-01,4,,,,9559,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002059,2022-02-01,4,,,,5070,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002057,2022-02-01,4,,,,5063,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002055,2022-02-01,4,,,,5851,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002052,2022-02-01,4,,,,6032,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002050,2022-02-01,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002048,2022-02-01,4,,,,6041,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002046,2022-02-01,4,,,,5378,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-002044,2022-02-01,4,,,,6025,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-22-001231,2022-01-19,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-013037,2021-12-16,4,,,,4646,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-012689,2021-12-10,4,,,,6165,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-012687,2021-12-10,4,,,,10816,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-012685,2021-12-10,4,,,,6286,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-012683,2021-12-10,4,,,,6120,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-012680,2021-12-10,4,,,,6436,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-012678,2021-12-10,4,,,,6423,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-012676,2021-12-10,4,,,,4379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-012460,2021-12-08,4,,,,6510,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011821,2021-11-30,4,,,,4273,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011817,2021-11-30,4,,,,6979,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011815,2021-11-30,4,,,,5746,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011813,2021-11-30,4,,,,9605,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011811,2021-11-30,4,,,,5071,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011809,2021-11-30,4,,,,5064,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011807,2021-11-30,4,,,,6163,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011805,2021-11-30,4,,,,5855,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011803,2021-11-30,4,,,,7069,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011801,2021-11-30,4,,,,5379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011799,2021-11-30,4,,,,6158,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-011647,2021-11-24,4,,,,32392,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-010761,2021-11-12,4,,,,5201,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-010196,2021-11-03,4,,,,4768,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-010142,2021-11-02,4,,,,4965,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-009695,2021-10-18,4,,,,4273,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008655,2021-09-15,4,,,,4622,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008653,2021-09-15,4,,,,4602,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008651,2021-09-15,4,,,,4588,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008649,2021-09-15,4,,,,4597,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008647,2021-09-15,4,,,,4625,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008645,2021-09-15,4,,,,4590,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008536,2021-09-13,4,,,,4787,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008534,2021-09-13,4,,,,6233,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008483,2021-09-10,4,,,,6165,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008481,2021-09-10,4,,,,10629,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008479,2021-09-10,4,,,,6286,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008477,2021-09-10,4,,,,6120,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008475,2021-09-10,4,,,,6436,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008473,2021-09-10,4,,,,6279,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008282,2021-09-03,4,,,,6979,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008280,2021-09-03,4,,,,5746,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008278,2021-09-03,4,,,,9604,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008276,2021-09-03,4,,,,5071,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008273,2021-09-03,4,,,,5064,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008271,2021-09-03,4,,,,6163,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008269,2021-09-03,4,,,,5999,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008266,2021-09-03,4,,,,6030,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008264,2021-09-03,4,,,,5379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008262,2021-09-03,4,,,,6158,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008260,2021-09-03,4,,,,4774,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008137,2021-09-01,4,,,,4550,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008135,2021-09-01,4,,,,7496,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008133,2021-09-01,4,,,,15008,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008131,2021-09-01,4,,,,8896,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008129,2021-09-01,4,,,,7323,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008127,2021-09-01,4,,,,7512,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008125,2021-09-01,4,,,,7538,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-008123,2021-09-01,4,,,,7330,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-006595,2021-07-16,4,,,,4268,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005588,2021-06-11,4,,,,6160,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005586,2021-06-11,4,,,,10768,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005584,2021-06-11,4,,,,6281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005582,2021-06-11,4,,,,6115,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005580,2021-06-11,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005578,2021-06-11,4,,,,6418,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005373,2021-06-03,4,,,,6831,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005371,2021-06-03,4,,,,5740,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005369,2021-06-03,4,,,,12648,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005367,2021-06-03,4,,,,5065,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005365,2021-06-03,4,,,,5058,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005363,2021-06-03,4,,,,6159,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005361,2021-06-03,4,,,,5993,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005359,2021-06-03,4,,,,6168,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005357,2021-06-03,4,,,,5373,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005355,2021-06-03,4,,,,6007,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-005309,2021-06-02,4,,,,4267,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-004612,2021-05-14,4,,,,7083,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-004402,2021-05-11,4,,,,5947,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-004325,2021-05-10,4,,,,7865,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-004323,2021-05-10,4,,,,4367,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-003692,2021-04-16,4,,,,4267,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002698,2021-03-12,4,,,,6289,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002695,2021-03-12,4,,,,6159,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002693,2021-03-12,4,,,,10767,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002691,2021-03-12,4,,,,6424,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002689,2021-03-12,4,,,,6258,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002686,2021-03-12,4,,,,6417,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002684,2021-03-12,4,,,,6117,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002647,2021-03-11,4,,,,4205,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002325,2021-03-03,4,,,,4257,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002323,2021-03-03,4,,,,11980,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002321,2021-03-03,4,,,,4267,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002319,2021-03-03,4,,,,4258,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002317,2021-03-03,4,,,,4272,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002315,2021-03-03,4,,,,8939,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-002313,2021-03-03,4,,,,4301,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001062993-21-001415,2021-02-12,4,,,,6104,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001760862-21-000014,2021-02-01,4,,,,7041,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000013,2021-02-01,4,,,,5845,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000012,2021-02-01,4,,,,9599,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000011,2021-02-01,4,,,,5172,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000010,2021-02-01,4,,,,4488,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000009,2021-02-01,4,,,,5165,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000008,2021-02-01,4,,,,6223,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000007,2021-02-01,4,,,,5915,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000006,2021-02-01,4,,,,5989,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000005,2021-02-01,4,,,,5480,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000004,2021-02-01,4,,,,5970,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001062993-21-000767,2021-02-01,4,,,,9402,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES,MSFT,0000789019
0001760862-21-000003,2021-01-19,4,,,,4271,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-21-000002,2021-01-19,4,,,,4361,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000027,2020-12-11,4,,,,6227,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000026,2020-12-11,4,,,,10832,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000025,2020-12-11,4,,,,6347,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000024,2020-12-11,4,,,,6181,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000023,2020-12-11,4,,,,6397,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000022,2020-12-11,4,,,,6484,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000021,2020-12-11,4,,,,4848,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000020,2020-12-02,4,,,,6330,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000018,2020-12-02,4,,,,6898,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000017,2020-12-02,4,,,,5846,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000016,2020-12-02,4,,,,9600,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000015,2020-12-02,4,,,,5173,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000014,2020-12-02,4,,,,4489,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000013,2020-12-02,4,,,,5166,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000012,2020-12-02,4,,,,6224,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000011,2020-12-02,4,,,,5916,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000010,2020-12-02,4,,,,5990,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000009,2020-12-02,4,,,,5481,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000006,2020-12-02,4,,,,4272,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001760862-20-000005,2020-11-13,4,,,,6917,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000049,2020-11-06,4,,,,7028,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000048,2020-11-06,4,,,,8199,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000047,2020-10-16,4,,,,4272,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000046,2020-09-21,4,,,,4337,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000045,2020-09-16,4,,,,4657,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000044,2020-09-16,4,,,,4651,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000043,2020-09-16,4,,,,4662,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000042,2020-09-16,4,,,,4648,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000040,2020-09-16,4,,,,9473,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000039,2020-09-16,4,,,,4686,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000038,2020-09-11,4,,,,11683,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000037,2020-09-11,4,,,,6227,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000036,2020-09-11,4,,,,10686,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000035,2020-09-11,4,,,,6489,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000034,2020-09-11,4,,,,6181,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000033,2020-09-11,4,,,,6397,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000032,2020-09-11,4,,,,6340,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000031,2020-09-09,4,,,,7040,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000030,2020-09-09,4,,,,7419,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000029,2020-09-09,4,,,,9600,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000028,2020-09-09,4,,,,5173,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000027,2020-09-09,4,,,,4489,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000026,2020-09-09,4,,,,5166,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000025,2020-09-09,4,,,,6224,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
0001819285-20-000024,2020-09-09,4,,,,5916,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT,MSFT,0000789019
